user,item
51292,100001074
51307,100001074
51308,100001074
51311,100001074
51324,100001074
51338,100001074
51362,100001074
49669,100001074
51398,100001074
51401,100001074
51413,100001074
51435,100001074
51436,100001074
51448,100001074
51464,100001074
51469,100001074
51472,100001074
49792,100001074
51485,100001074
51487,100001074
51488,100001074
51504,100001074
51505,100001074
51507,100001074
51508,100001074
50698,100001074
51539,100001074
51540,100001074
51541,100001074
51543,100001074
51544,100001074
51556,100001074
51560,100001074
51564,100001074
51582,100001074
48778,100001074
50779,100001074
51595,100001074
48777,100001074
51612,100001074
51615,100001074
51617,100001074
51619,100001074
51633,100001074
51635,100001074
51636,100001074
51647,100001074
51648,100001074
51685,100001074
50172,100001074
51707,100001074
25275,100001074
51729,100001074
48657,100001074
48800,100001074
51768,100001074
51774,100001074
51775,100001074
51777,100001074
51795,100001074
51796,100001074
51800,100001074
28715,100001074
51833,100001074
51859,100001074
51861,100001074
50824,100001074
51863,100001074
51865,100001074
50680,100001074
12124,100001074
51887,100001074
51909,100001074
51911,100001074
51932,100001074
51972,100001074
52008,100001074
52016,100001074
52017,100001074
52019,100001074
52039,100001074
52041,100001074
24294,100001074
48819,100001074
52073,100001074
52075,100001074
52127,100001074
52160,100001074
50690,100001074
52165,100001074
52207,100001074
52208,100001074
52210,100001074
52211,100001074
52230,100001074
52276,100001074
52277,100001074
50830,100001074
52278,100001074
25653,100001074
52279,100001074
47629,100001074
52315,100001074
52328,100001074
52349,100001074
52351,100001074
52354,100001074
52355,100001074
52373,100001074
52379,100001074
52398,100001074
52419,100001074
52420,100001074
52422,100001074
52425,100001074
52441,100001074
18551,100001074
52462,100001074
52463,100001074
52464,100001074
52468,100001074
30738,100001074
52484,100001074
52510,100001074
52517,100001074
12048,100001074
52539,100001074
52543,100001074
51263,100001074
37771,100001074
52545,100001074
5109,100001074
52575,100001074
52591,100001074
52598,100001074
52611,100001074
52642,100001074
52643,100001074
3344,100001074
3344,100001074
3344,100001074
52646,100001074
52663,100001074
52699,100001074
52719,100001074
52721,100001074
52742,100001074
52746,100001074
51334,100001074
52782,100001074
25653,100001074
52783,100001074
51624,100001074
52784,100001074
52808,100001074
52809,100001074
19257,100001074
35239,100001074
48868,100001074
51920,100001074
52830,100001074
810,100001074
52832,100001074
39016,100001074
52833,100001074
52843,100001074
52847,100001074
48866,100001074
52850,100001074
52860,100001074
14345,100001074
52863,100001074
52864,100001074
52865,100001074
52879,100001074
52880,100001074
47424,100001074
43046,100001074
52885,100001074
52916,100001074
48840,100001074
52940,100001074
22541,100001074
52985,100001074
52988,100001074
52989,100001074
52991,100001074
24273,100001074
16712,100001074
24665,100001074
88,100001074
25508,100001074
9769,100001074
53046,100001074
53071,100001074
53075,100001074
53103,100001074
53106,100001074
53108,100001074
53127,100001074
49685,100001074
53130,100001074
53131,100001074
53158,100001074
44514,100001074
53182,100001074
53183,100001074
53199,100001074
53199,100001074
53200,100001074
53205,100001074
53206,100001074
52947,100001074
22723,100001074
53225,100001074
2576,100001074
49001,100001074
53240,100001074
49024,100001074
53262,100001074
2513,100001074
3299,100001074
53293,100001074
53013,100001074
53306,100001074
52826,100001074
22723,100001074
4243,100001074
49003,100001074
53315,100001074
52907,100001074
49004,100001074
53318,100001074
52949,100001074
22723,100001074
52983,100001074
53337,100001074
48982,100001074
53012,100001074
53338,100001074
53206,100001074
2528,100001074
53360,100001074
53361,100001074
53362,100001074
53363,100001074
21113,100001074
53247,100001074
53375,100001074
45970,100001074
10038,100001074
53376,100001074
53330,100001074
38901,100001074
53217,100001074
53333,100001074
53395,100001074
53061,100001074
53397,100001074
38283,100001074
53414,100001074
53415,100001074
2552,100001074
53417,100001074
53418,100001074
53421,100001074
53435,100001074
49227,100001074
53436,100001074
53437,100001074
25805,100001074
25765,100001074
53451,100001074
53454,100001074
53455,100001074
53472,100001074
53474,100001074
53476,100001074
1524,100001074
53479,100001074
53490,100001074
48897,100001074
2594,100001074
49086,100001074
53491,100001074
46040,100001074
53493,100001074
25838,100001074
53494,100001074
53508,100001074
53509,100001074
53510,100001074
53512,100001074
53343,100001074
21124,100001074
53532,100001074
53533,100001074
53144,100001074
53550,100001074
53551,100001074
53552,100001074
53553,100001074
11804,100001074
38333,100001074
25908,100001074
53145,100001074
52894,100001074
53569,100001074
53570,100001074
53572,100001074
21616,100001074
53575,100001074
53576,100001074
53580,100001074
53917,100001041
53919,100001041
16268,100001041
53928,100001041
53950,100001041
53953,100001041
53961,100001041
53962,100001041
53963,100001041
53964,100001041
53965,100001041
17325,100001041
53969,100001041
53976,100001041
53978,100001041
53979,100001041
53980,100001041
53982,100001041
53994,100001041
53996,100001041
53999,100001041
54000,100001041
54002,100001041
54012,100001041
54022,100001041
33733,100001041
54023,100001041
54027,100001041
54038,100001041
54041,100001041
54042,100001041
54044,100001041
54046,100001041
54060,100001041
54067,100001041
54069,100001041
54072,100001041
13237,100001041
54074,100001041
54085,100001041
41068,100001041
54088,100001041
54089,100001041
54100,100001041
54101,100001041
54102,100001041
54103,100001041
54108,100001041
54110,100001041
1530,100001041
2576,100001041
54115,100001041
846,100001041
4822,100001041
54118,100001041
54119,100001041
54120,100001041
54658,100001000
53145,100001000
36623,100001000
1938,100001000
54673,100001090
54675,100001090
54676,100001090
54678,100001090
54691,100001090
54693,100001090
54695,100001090
54696,100001090
54707,100001000
54713,100001000
54714,100001090
54716,100001090
54719,100001090
54720,100001090
48569,100001000
54755,100001090
54758,100001000
54760,100001000
54761,100001000
54762,100001000
54775,100001000
54776,100001000
54778,100001090
54784,100001090
54785,100001090
54797,100001000
49228,100001000
11078,100001090
54805,100001090
23704,100001000
51307,100001000
54821,100001090
22455,100001090
54835,100001000
49359,100001000
47505,100001000
54841,100001090
54842,100001090
54843,100001090
54844,100001090
49478,100001000
51249,100001000
54868,100001000
54869,100001000
54871,100001000
3344,100001000
3344,100001000
54904,100001000
54905,100001000
49812,100001000
54912,100001000
54929,100001000
48756,100001000
54943,100001000
51874,100001000
51612,100001000
54957,100001000
54967,100001000
50226,100001000
25275,100001000
48800,100001000
55001,100001000
55001,100001000
55019,100001000
54018,100001000
51571,100001000
48819,100001000
55055,100001000
55056,100001000
55058,100001000
55075,100001000
51539,100001000
55081,100001000
50938,100001000
55113,100001000
55114,100001000
55116,100001000
52425,100001000
8540,100001000
12984,100001000
55173,100001000
55197,100001000
19724,100001000
3344,100001000
3344,100001000
3344,100001000
3344,100001000
3344,100001000
3344,100001000
3344,100001000
55227,100001000
55228,100001000
25506,100001000
55274,100001000
55275,100001000
55327,100001000
55363,100001000
55364,100001000
47649,100001000
55366,100001000
51578,100001000
55367,100001000
54062,100001000
55395,100001000
55396,100001000
53331,100001000
52924,100001000
53131,100001000
55429,100001000
49001,100001000
2513,100001000
53262,100001000
55466,100001000
21407,100001000
55508,100001000
55513,100001000
52949,100001000
52983,100001000
2528,100001000
38630,100001000
2576,100001000
53330,100001000
49004,100001000
45970,100001000
49021,100001000
43668,100001000
50003,100001000
43668,100001000
43668,100001000
53327,100001000
49227,100001000
5450,100001000
55664,100001000
53451,100001000
53589,100001000
55666,100001000
48897,100001000
53455,100001000
25908,100001000
2594,100001000
50674,100001000
49086,100001000
53141,100001000
2609,100001000
56267,100001078
56270,100001078
16530,100001078
56273,100001078
56293,100001078
56294,100001078
56296,100001078
56313,100001078
56315,100001078
56316,100001078
56318,100001078
65999,100001409
66000,100001409
3378,100001409
57540,100001409
66017,100001409
66025,100001409
28151,100001409
10691,100001409
66028,100001409
32861,100001409
22335,100001409
66441,100000995
66442,100000995
49086,100000995
61201,100000995
66444,100000995
5128,100000995
66450,100000995
66452,100000995
66455,100000995
66456,100000995
66463,100000995
66464,100000995
66465,100000995
24305,100000995
66468,100000995
66474,100001231
66475,100001231
66477,100001231
31764,100001231
66478,100001231
66480,100000995
66484,100000995
66489,100001231
66492,100001231
66493,100001231
66497,100000995
52435,100000995
66499,100000995
66501,100000995
66502,100000995
66505,100001231
66506,100001231
29051,100001231
66507,100001231
66508,100001231
66509,100001231
66510,100001231
66515,100000995
66521,100001231
66522,100001231
66523,100001231
14017,100001231
66527,100001231
66534,100000995
66536,100001231
66538,100001231
66539,100001231
66541,100001231
16696,100000995
66547,100000995
52970,100001231
66554,100001231
66555,100001231
66556,100001231
66557,100001231
66558,100001231
66569,100001231
66570,100001231
66571,100001231
66575,100000995
66578,100000995
66581,100000995
66583,100001231
66584,100001231
66585,100001231
66586,100001231
66587,100001231
66590,100001231
49559,100000995
66592,100000995
27704,100000995
66595,100001231
1235,100001231
66597,100001231
66599,100001231
66600,100001231
66603,100000995
51539,100000995
12084,100000995
66618,100001231
66619,100001231
66623,100001231
66624,100001231
66626,100001231
66628,100000995
66632,100000995
66643,100001231
66647,100001231
66648,100001231
66651,100001231
48291,100001231
55001,100000995
66664,100001231
66665,100001231
66668,100001231
66669,100001231
3250,100001231
66671,100001231
51932,100000995
66677,100000995
37469,100001231
66681,100001231
66687,100000995
66688,100000995
66690,100000995
9624,100000995
9150,100000995
66706,100000995
66710,100000995
66719,100000995
66735,100000995
66736,100000995
66739,100000995
66742,100000995
66743,100000995
66745,100000995
66746,100000995
50757,100000995
66756,100000995
66758,100000995
66760,100000995
66761,100000995
66762,100000995
66766,100000995
66783,100000995
66785,100000995
66789,100000995
66794,100000995
66800,100000995
66801,100000995
66807,100000995
3344,100000995
66812,100000995
66821,100000995
53131,100000995
66822,100000995
66823,100000995
66828,100000995
66833,100000995
66845,100000995
66857,100000995
66858,100000995
66859,100000995
5450,100000995
5450,100000995
49024,100000995
66871,100000995
68885,100001110
68887,100001110
67163,100001110
68907,100001110
68920,100001110
68921,100001110
35351,100001110
68923,100001110
68925,100001110
68935,100001110
3854,100001110
3851,100001110
68964,100001110
6179,100001110
57540,100001110
53046,100001110
68992,100001110
16137,100001110
69006,100001110
69007,100001110
69010,100001110
69026,100001110
57554,100001110
69043,100001110
69047,100001110
8295,100001110
3906,100001110
69063,100001110
69075,100001110
69079,100001110
69097,100001110
69098,100001110
69100,100001110
6079,100001110
69116,100001110
69121,100001110
69123,100001110
79857,100001419
32861,100001419
88,100001419
32773,100001419
25273,100001749
82612,100001749
46002,100001749
82631,100001749
82638,100001749
82649,100001749
82650,100001749
3538,100001749
82652,100001749
82674,100001749
82675,100001749
15200,100001749
6834,100001749
71128,100001749
82688,100001749
82690,100001749
82692,100001749
38250,100001749
44893,100001749
82704,100001749
82705,100001749
82706,100001749
38246,100001749
82707,100001749
82719,100001749
82722,100001749
82723,100001749
3637,100001749
59087,100001749
13101,100001749
12343,100001749
82736,100001749
38270,100001749
32773,100001749
85524,100001416
85525,100001416
53505,100001416
72194,100001416
85546,100001416
85548,100001416
85554,100001416
64896,100001416
85557,100001416
85566,100001416
36015,100001416
85572,100001416
85573,100001416
5887,100001416
54177,100001416
85593,100001416
47483,100001416
49564,100001416
85611,100001416
85622,100001416
4816,100001416
19255,100001416
21617,100001416
38207,100001416
53436,100001416
85657,100001416
85667,100001416
85668,100001416
2528,100001416
85669,100001416
85671,100001416
55442,100001416
42685,100001416
85686,100001416
60825,100001416
3646,100001416
85695,100001416
85696,100001416
85697,100001416
11790,100001416
63771,100001416
59022,100001416
85698,100001416
55559,100001416
22465,100001416
13453,100001416
3414,100001416
27103,100001416
72460,100001416
58375,100001416
34302,100001416
2595,100001416
85720,100001416
24496,100001416
85755,100001416
36831,100001416
85756,100001416
12343,100001416
2544,100001416
32773,100001416
79857,100001416
95820,100001580
95821,100001580
72116,100001580
2120,100001580
95824,100001580
25768,100001580
96259,100001853
37146,100001853
44730,100001853
3659,100001853
96276,100001853
96279,100001853
32971,100001853
83202,100001853
94099,100001853
96283,100001853
70367,100001853
96285,100001853
54841,100002002
2660,100002002
21423,100002002
43643,100002002
103370,100002002
103397,100002002
30738,100002002
3576,100002002
38939,100002002
103402,100002002
81505,100002002
120976,100002238
20847,100002238
22465,100002238
32773,100002238
121002,100002238
121018,100002238
121021,100002238
110971,100002238
121045,100002238
113092,100002238
85525,100002090
127792,100002090
26554,100002090
79857,100002090
127794,100002090
127795,100002090
127799,100002090
127800,100002090
127803,100002090
93607,100002090
127804,100002090
127810,100002090
6923,100002090
127813,100002090
127816,100002090
127821,100002090
127829,100002090
25736,100002090
71589,100002090
127835,100002090
127837,100002090
127840,100002090
8308,100002090
127844,100002090
67700,100002090
42625,100002090
12913,100002090
127853,100002090
127854,100002090
127855,100002090
2203,100002090
127860,100002090
127861,100002090
24236,100002090
127863,100002090
127866,100002090
84615,100002090
127877,100002090
127878,100002090
127879,100002090
127882,100002090
127884,100002090
127886,100002090
127889,100002090
127896,100002090
127898,100002090
127908,100002090
127912,100002090
127914,100002090
127923,100002090
127924,100002090
127929,100002090
127931,100002090
127933,100002090
127934,100002090
127935,100002090
127936,100002090
127938,100002090
127939,100002090
127940,100002090
127947,100002090
127950,100002090
127959,100002090
39834,100002090
127967,100002090
127969,100002090
127970,100002090
127971,100002090
127973,100002090
46961,100002090
56273,100002090
127974,100002090
127980,100002090
127981,100002090
127983,100002090
22690,100002090
19561,100002090
127990,100002090
127995,100002090
127997,100002090
128000,100002090
128006,100002090
128009,100002090
128010,100002090
128013,100002090
36645,100002090
128020,100002090
128021,100002090
128027,100002090
128028,100002090
128029,100002090
128030,100002090
128034,100002090
128038,100002090
128042,100002090
128043,100002090
128044,100002090
128045,100002090
128046,100002090
128047,100002090
128049,100002090
128057,100002090
128062,100002090
128066,100002090
311,100002090
20324,100002090
128067,100002090
128069,100002090
128070,100002090
53517,100002090
128078,100002090
128086,100002090
128088,100002090
128090,100002090
128092,100002090
128099,100002090
26364,100002090
128101,100002090
37428,100002090
128105,100002090
128107,100002090
128108,100002090
128111,100002090
128113,100002090
128114,100002090
128117,100002090
128119,100002090
128120,100002090
128121,100002090
39007,100002090
128131,100002090
128132,100002090
7955,100002090
128134,100002090
112655,100002090
19100,100002090
128135,100002090
128139,100002090
2516,100002090
128141,100002090
128142,100002090
66442,100002090
128149,100002090
5002,100002090
128153,100002090
10651,100002090
128154,100002090
128156,100002090
60189,100002090
128158,100002090
128161,100002090
25584,100002090
120198,100002090
113245,100002090
18115,100002090
128162,100002090
128163,100002090
128164,100002090
128165,100002090
128166,100002090
128172,100002090
112051,100002090
10012,100002090
120165,100002090
128180,100002090
128182,100002090
38295,100002090
128184,100002090
128186,100002090
12358,100002090
112568,100002090
128189,100002090
128192,100002090
128193,100002090
13567,100002090
26801,100002090
2466,100002090
13452,100002090
128198,100002090
128199,100002090
44918,100002090
128200,100002090
37535,100002090
28394,100002090
128205,100002090
24012,100002090
1568,100002090
128210,100002090
49001,100002090
46034,100002090
74553,100002090
128226,100002090
128228,100002090
128230,100002090
128231,100002090
11652,100002090
2429,100002090
128236,100002090
112030,100002090
128242,100002090
128243,100002090
128248,100002090
128250,100002090
128252,100002090
128253,100002090
128255,100002090
128257,100002090
128261,100002090
128262,100002090
55442,100002090
53262,100002090
128267,100002090
128268,100002090
128273,100002090
128275,100002090
49004,100002090
25160,100002090
128278,100002090
128283,100002090
75502,100002090
128288,100002090
38244,100002090
11761,100002090
42242,100002090
24662,100002090
128290,100002090
128291,100002090
13453,100002090
128292,100002090
20383,100002090
123577,100002090
128296,100002090
128297,100002090
11699,100002090
77125,100002090
128305,100002090
68404,100002090
128310,100002090
55559,100002090
128311,100002090
65152,100002090
128313,100002090
128314,100002090
128316,100002090
57360,100002090
54843,100002090
60825,100002090
128318,100002090
128320,100002090
53293,100002090
72283,100002090
128324,100002090
128325,100002090
21283,100002090
128329,100002090
128330,100002090
27088,100002090
128331,100002090
128332,100002090
128334,100002090
106547,100002090
128335,100002090
128336,100002090
29258,100002090
128339,100002090
81371,100002090
3414,100002090
53246,100002090
38766,100002090
53061,100002090
128347,100002090
32773,100002090
2565,100002090
128350,100002090
22284,100002090
78546,100002090
31968,100002090
11462,100002090
79473,100002090
22913,100002090
66836,100002090
138145,100002387
50087,100002387
138178,100002387
138179,100002387
138180,100002387
2351,100002387
138184,100002387
138185,100002387
138198,100002387
72027,100002387
138199,100002387
138200,100002387
65999,100002237
144951,100002237
144953,100002237
144959,100002237
144969,100002237
144987,100002237
144989,100002237
132034,100002237
144997,100002237
145001,100002237
145002,100002237
60645,100002237
145026,100002237
145031,100002237
145032,100002237
145047,100002237
145056,100002237
75476,100002237
38996,100002237
2398,100002237
44467,100002237
145078,100002237
145079,100002237
145080,100002237
145081,100002237
71890,100002237
32463,100002237
145091,100002237
26582,100002237
97618,100002237
18176,100002237
145106,100002237
145109,100002237
145110,100002237
5116,100002237
134971,100002237
145115,100002237
145120,100002237
21736,100002237
128334,100002237
145125,100002237
145133,100002237
32860,100002237
26798,100002237
145135,100002237
79322,100002237
130350,100002237
145148,100002237
3638,100002237
145151,100002237
79423,100002237
1935,100002237
145161,100002237
71960,100002237
38939,100002237
145184,100002237
79140,100002237
145201,100002237
4822,100002237
57457,100002237
145214,100002237
96285,100002237
58892,100002237
145235,100002237
154357,100002597
63741,100002597
103594,100002597
103594,100002597
154358,100002597
36830,100002597
69392,100002597
82377,100002597
154363,100002597
84224,100002597
154367,100002597
154368,100002597
154369,100002597
154371,100002597
154381,100002597
16521,100002597
69333,100002597
154385,100002597
154387,100002597
37395,100002597
154388,100002597
154389,100002597
154390,100002597
95069,100002597
154394,100002597
154395,100002597
2461,100002597
154400,100002597
154401,100002597
154402,100002597
154404,100002597
60281,100002597
154405,100002597
14340,100002597
154415,100002597
154416,100002597
154417,100002597
154418,100002597
154420,100002597
154422,100002597
154424,100002597
154425,100002597
154427,100002597
154428,100002597
154429,100002597
18265,100002597
154434,100002597
154435,100002597
82692,100002597
149360,100002597
32974,100002597
10651,100002597
70078,100002597
19255,100002597
154440,100002597
37554,100002597
46034,100002597
154446,100002597
37535,100002597
97260,100002597
67882,100002597
154448,100002597
7834,100002597
154449,100002597
154450,100002597
154451,100002597
142658,100002597
154453,100002597
154456,100002597
134866,100002597
154459,100002597
154460,100002597
154461,100002597
2516,100002597
10057,100002597
154464,100002597
154465,100002597
154466,100002597
154467,100002597
46167,100002597
154470,100002597
154472,100002597
154474,100002597
154478,100002597
154479,100002597
154480,100002597
128,100002597
154483,100002597
632,100002597
20871,100002597
90935,100002597
154487,100002597
154488,100002597
10038,100002597
57444,100002597
154490,100002597
154491,100002597
13003,100002597
154493,100002597
154494,100002597
154495,100002597
72027,100002597
65152,100002597
71429,100002597
154498,100002597
12343,100002590
163965,100002590
45621,100002590
163973,100002590
163974,100002590
163975,100002590
163976,100002590
163977,100002590
56270,100002590
163980,100002590
19217,100002590
38306,100002590
24194,100002590
102556,100002590
163982,100002590
163984,100002590
138184,100002590
28151,100002590
59160,100002590
36733,100002590
13453,100002590
35536,100002689
165256,100002689
165258,100002689
165259,100002689
165261,100002689
165262,100002689
165268,100002689
165270,100002689
40161,100002689
39013,100002689
165275,100002689
165277,100002689
165278,100002689
27389,100002689
165279,100002689
165280,100002689
97188,100002689
165281,100002689
6446,100002689
113155,100002689
165286,100002689
16405,100002689
53218,100002689
82547,100002689
165293,100002689
32971,100002689
165297,100002689
111735,100002689
165301,100002689
165307,100002689
165308,100002689
165315,100002689
185973,100002805
9359,100002805
11799,100002805
161141,100002805
79857,100002805
185977,100002805
186002,100002805
186005,100002805
157730,100002805
186024,100002805
186030,100002805
186047,100002805
186048,100002805
13554,100002805
186063,100002805
186068,100002805
47283,100002805
186107,100002805
6668,100002805
186131,100002805
186132,100002805
186135,100002805
186136,100002805
186147,100002805
186152,100002805
186156,100002805
186164,100002805
186165,100002805
186166,100002805
182674,100002805
73890,100002805
186189,100002805
186191,100002805
186192,100002805
186201,100002805
165258,100002805
186202,100002805
105932,100002805
186205,100002805
186219,100002805
186231,100002805
186235,100002805
43851,100002805
186236,100002805
186237,100002805
186238,100002805
186242,100002805
186251,100002805
186257,100002805
18265,100002805
186268,100002805
48865,100002805
186274,100002805
186277,100002805
186280,100002805
82547,100002805
186292,100002805
186294,100002805
81697,100002805
186299,100002805
186302,100002805
186303,100002805
186310,100002805
186313,100002805
186314,100002805
186315,100002805
186316,100002805
186331,100002805
66812,100002805
18158,100002805
183454,100002805
181405,100002805
186351,100002805
186370,100002805
186371,100002805
186373,100002805
140364,100002805
186384,100002805
24165,100002805
52790,100002805
101318,100002805
13671,100002805
186394,100002805
186410,100002805
186413,100002805
186415,100002805
186416,100002805
186417,100002805
98071,100002805
186432,100002805
186443,100002805
53061,100002805
186461,100002805
186465,100002805
125901,100002805
186470,100002805
65152,100002805
186473,100002805
10038,100002805
35536,100002805
186485,100002805
186487,100002805
61802,100003314
251723,100003314
251726,100003314
251754,100003314
251775,100003314
251776,100003314
251781,100003314
30411,100003223
134,100003223
261099,100003223
207110,100003223
198365,100003223
261103,100003223
261121,100003223
34289,100003223
261122,100003223
207144,100003223
111579,100003223
278013,100003482
35186,100003482
278030,100003482
278034,100003482
65815,100003482
278058,100003482
278061,100003482
278062,100003482
132674,100003482
278081,100003482
278083,100003482
278086,100003482
278099,100003482
278100,100003482
172132,100003482
113879,100003482
40338,100003482
278104,100003482
72236,100003482
278133,100003482
278154,100003482
84224,100003482
278156,100003482
278160,100003482
287396,100003590
287397,100003590
287399,100003590
272365,100003590
287401,100003590
287405,100003590
287406,100003590
67448,100003590
287416,100003590
287418,100003590
287420,100003590
287421,100003590
234863,100003659
287501,100003659
225583,100003659
287512,100003659
287513,100003659
287518,100003659
287524,100003659
287525,100003659
287535,100003659
287543,100003659
238913,100003659
287548,100003659
287550,100003659
249573,100003659
287558,100003659
287569,100003659
287570,100003659
287571,100003659
287575,100003659
287576,100003659
287577,100003659
287578,100003659
287587,100003659
287596,100003659
287600,100003659
287602,100003659
287603,100003659
287604,100003659
287606,100003659
287611,100003659
287626,100003659
287634,100003659
287635,100003659
287643,100003659
76428,100003659
287650,100003659
287654,100003659
287657,100003659
287662,100003659
287670,100003659
129503,100003659
287684,100003659
287686,100003659
287691,100003659
287700,100003659
287704,100003659
128062,100003659
287717,100003659
268805,100003659
287722,100003659
287724,100003659
287726,100003659
287727,100003659
287728,100003659
287736,100003659
287743,100003659
287744,100003659
287748,100003659
287755,100003659
287761,100003659
272321,100003659
287775,100003659
287776,100003659
287782,100003659
287786,100003659
287788,100003659
287817,100003659
287820,100003659
287823,100003659
287825,100003659
287826,100003659
101369,100003659
287847,100003659
287849,100003659
287850,100003659
287856,100003659
287857,100003659
287865,100003659
287866,100003659
287869,100003659
287871,100003659
287875,100003659
287878,100003659
287880,100003659
287885,100003659
68030,100003659
287896,100003659
231528,100003659
287912,100003659
287916,100003659
287924,100003659
287926,100003659
287927,100003659
287928,100003659
287929,100003659
287937,100003659
287938,100003659
287942,100003659
287948,100003659
154279,100003659
287955,100003659
287956,100003659
287961,100003659
287974,100003659
287978,100003659
287980,100003659
287982,100003659
287994,100003659
288001,100003659
285872,100003659
288012,100003659
288013,100003659
288016,100003659
250754,100003659
288017,100003659
288029,100003659
211944,100003659
288035,100003659
288039,100003659
288043,100003659
288044,100003659
288049,100003659
288050,100003659
288051,100003659
288055,100003659
82073,100003659
288064,100003659
37735,100003659
288066,100003659
31930,100003659
288072,100003659
288073,100003659
288075,100003659
288078,100003659
150000,100003659
158053,100003659
288081,100003659
288084,100003659
176097,100003659
288091,100003659
288099,100003659
288101,100003659
288104,100003659
288105,100003659
288106,100003659
77568,100003659
288119,100003659
23890,100003659
288125,100003659
288136,100003659
288143,100003659
44351,100003659
288146,100003659
288149,100003659
288154,100003659
82367,100003659
77489,100003659
288176,100003659
288178,100003659
288187,100003659
288189,100003659
288192,100003659
173313,100003659
288194,100003659
288195,100003659
288198,100003659
288199,100003659
138470,100003659
288204,100003659
288209,100003659
288216,100003659
288219,100003659
288223,100003659
259912,100003659
288227,100003659
152646,100003659
288232,100003659
288233,100003659
288234,100003659
70832,100003659
1285,100003659
288241,100003659
288249,100003659
288252,100003659
62231,100003659
288258,100003659
288261,100003659
213025,100003659
288264,100003659
288266,100003659
61926,100003659
288268,100003659
288271,100003659
288273,100003659
288277,100003659
288281,100003659
288282,100003659
288284,100003659
288286,100003659
288289,100003659
288292,100003659
288294,100003659
288302,100003659
232580,100003659
288314,100003659
288320,100003659
288325,100003659
